joke_id,text,category,source
X0wkGJtPKuc,Why do ducks make great detectives? They always quack the case.,Dad Joke,icanhazdadjoke
1TfNRKexAd,I’m only familiar with 25 letters in the English language. I don’t know why.,Dad Joke,icanhazdadjoke
SnOf2gqjiqc,Why are pirates called pirates? Because they arrr!,Dad Joke,icanhazdadjoke
nWSfiNeVKBd,"Did you know Albert Einstein was a real person? All this time, I thought he was just a theoretical physicist!",Dad Joke,icanhazdadjoke
NRZTSnykqjb,Where do you take someone who’s been injured in a peek-a-boo accident? To the I.C.U.,Dad Joke,icanhazdadjoke
TvPfV8prOuc,"What's the worst part about being a cross-eyed teacher?

They can't control their pupils.",Dad Joke,icanhazdadjoke
51DAA5Tfaxc,What did Romans use to cut pizza before the rolling cutter was invented? Lil Caesars,Dad Joke,icanhazdadjoke
uPu4MRZLmrc,Want to hear a chimney joke? Got stacks of em! First one's on the house,Dad Joke,icanhazdadjoke
gFtrHYoWnjb,How do you make a hankie dance? Put a little boogie in it.,Dad Joke,icanhazdadjoke
31wHeNJB5ob,"My son is studying to be a surgeon, I just hope he makes the cut.",Dad Joke,icanhazdadjoke
scUvsrORKe,"I asked a frenchman if he played video games. He said ""Wii""",Dad Joke,icanhazdadjoke
obhFBljb2g,I adopted my dog from a blacksmith. As soon as we got home he made a bolt for the door.,Dad Joke,icanhazdadjoke
dpGtcxPKuzd,Do you know where you can get chicken broth in bulk? The stock market.,Dad Joke,icanhazdadjoke
NmbFtH69hFd,"Our wedding was so beautiful, even the cake was in tiers.",Dad Joke,icanhazdadjoke
AIm3w5hiyd,Why did the tree go to the dentist? It needed a root canal.,Dad Joke,icanhazdadjoke
RC51wcNRClb,Two dyslexics walk into a bra.,Dad Joke,icanhazdadjoke
4wszdpW8pjb,What do you get when you cross a pig and a pineapple? A porky pine,Dad Joke,icanhazdadjoke
apjVK6pr4wc,Why is it a bad idea to iron your four-leaf clover? Cause you shouldn't press your luck.,Dad Joke,icanhazdadjoke
trjG61Dlqzd,"Why was Santa's little helper feeling depressed? Because he has low elf esteem.
",Dad Joke,icanhazdadjoke
TvPf2gyAdxc,"Why does Norway have barcodes on their battleships? So when they get back to port, they can Scandinavian.",Dad Joke,icanhazdadjoke
mGeFlykbFBd,What do you call a sheep with no legs? A cloud.,Dad Joke,icanhazdadjoke
diNuky5M7pb,We all know where the Big Apple is but does anyone know where the Minneapolis?,Dad Joke,icanhazdadjoke
8U0TClqOZDd,"What was the pumpkin’s favorite sport?

Squash.",Dad Joke,icanhazdadjoke
ea2TnGBXnrc,They laughed when I said I wanted to be a comedian – they’re not laughing now.,Dad Joke,icanhazdadjoke
oGY0wsWnysc,You can't trust a ladder. It will always let you down,Dad Joke,icanhazdadjoke
WgFY82ozsrc,R.I.P. boiled water. You will be mist.,Dad Joke,icanhazdadjoke
5M7hF6EItzd,My pet mouse 'Elvis' died last night. He was caught in a trap..,Dad Joke,icanhazdadjoke
kqrjNmbxcxc,"Someone asked me, what's the ninth letter of the alphabet? It was a complete guess, but I was right.",Dad Joke,icanhazdadjoke
EtzscNuk3Ed,"Why don't you find hippopotamuses hiding in trees?
They're really good at it.",Dad Joke,icanhazdadjoke
WSKe2ojiNe,"I used to hate facial hair, but then it grew on me.",Dad Joke,icanhazdadjoke
0ozAXv4Mmjb,Why did the tomato blush? Because it saw the salad dressing.,Dad Joke,icanhazdadjoke
yP7MRucFQCd,Did you hear about the guy who invented Lifesavers? They say he made a mint.,Dad Joke,icanhazdadjoke
XgaMuPucNe,Pie is $2.50 in Jamaica and $3.00 in The Bahamas. These are the pie-rates of the Caribbean.,Dad Joke,icanhazdadjoke
s49h3ElVnrc,"I burned 2000 calories today, I left my food in the oven for too long.",Dad Joke,icanhazdadjoke
BdxHQZ0TCd,Can a kangaroo jump higher than the Empire State Building? Of course. The Empire State Building can't jump.,Dad Joke,icanhazdadjoke
A5ozsH6pWnb,What do you call a troublesome Canadian high schooler? A poutine.,Dad Joke,icanhazdadjoke
jGJJYLJtrzd,Why do we tell actors to “break a leg?” Because every play has a cast.,Dad Joke,icanhazdadjoke
VnysHtWvkqc,"Geology rocks, but Geography is where it's at!",Dad Joke,icanhazdadjoke
eiyAXnWS0g,The biggest knight at King Arthur's round table was Sir Cumference. He acquired his size from eating too much pi.,Dad Joke,icanhazdadjoke
nWDdFdFYLuc,"Have you heard about the film ""Constipation"", you probably haven't because it's not out yet.",Dad Joke,icanhazdadjoke
fiyPR7wPZDd,When does a joke become a dad joke? When it becomes apparent.,Dad Joke,icanhazdadjoke
Zv4wHQuXgyd,How do you tell the difference between a crocodile and an alligator? You will see one later and one in a while.,Dad Joke,icanhazdadjoke
cxcpGeiyAd,I went to the doctor today and he told me I had type A blood but it was a type O.,Dad Joke,icanhazdadjoke
szItcaFQnjb,Why was the broom late for the meeting? He overswept.,Dad Joke,icanhazdadjoke
AsrrcprjNCd,What concert costs only 45 cents? 50 cent featuring Nickelback.,Dad Joke,icanhazdadjoke
b21gqORfNe,"I accidentally drank a bottle of invisible ink. Now I’m in hospital, waiting to be seen.",Dad Joke,icanhazdadjoke
exH6pOuzXDd,How do you get a baby alien to sleep?  You rocket.,Dad Joke,icanhazdadjoke
xc21Lmbxcib,How did the hipster burn the roof of his mouth? He ate the pizza before it was cool.,Dad Joke,icanhazdadjoke
HlGlbFdiqjb,Why don't eggs tell jokes? They'd crack each other up,Dad Joke,icanhazdadjoke
WD5oWLuXgFd,"I used to work at a stationery store.  But, I didn't feel like I was going anywhere.

So, I got a job at a travel agency.  Now, I know I'll be going places.",Dad Joke,icanhazdadjoke
HlbFQ71wkyd,"I just broke my guitar. It's okay, I won't fret",Dad Joke,icanhazdadjoke
pWn31TCQ7pb,What do you call a duck that gets all A's? A wise quacker.,Dad Joke,icanhazdadjoke
m3wPZoz51ob,Did you hear the news? FedEx and UPS are merging. They’re going to go by the name Fed-Up from now on.,Dad Joke,icanhazdadjoke
PuskbxcpWnb,"In the news a courtroom artist was arrested today, I'm not surprised, he always seemed sketchy.",Dad Joke,icanhazdadjoke
AAIYo4MJmrc,A magician was driving down the street and then he turned into a driveway.,Dad Joke,icanhazdadjoke
wHYgNmrcxc,I started a new business making yachts in my attic this year...the sails are going through the roof,Dad Joke,icanhazdadjoke
jNmykbUSSvc,"I went to a book store and asked the saleswoman where the Self Help section was, she said if she told me it would defeat the purpose.",Dad Joke,icanhazdadjoke
Elb2wkbx5wc,Scientists finally did a study on forks. It's about tine!,Dad Joke,icanhazdadjoke
H6pWvHQKJe,"Guy told me today he did not know what cloning is. I told him, ""that makes 2 of us.""",Dad Joke,icanhazdadjoke
scaFQfFlqjb,"My dentist is the best, he even has a little plaque!",Dad Joke,icanhazdadjoke
zkO7wHJmrc,What did the calculator say to the student? You can count on me.,Dad Joke,icanhazdadjoke
prWDIBdiGlb,I just wrote a book on reverse psychology. Do not read it!,Dad Joke,icanhazdadjoke
pzsrrcU08pb,The best time on a clock is 6:30--hands down.,Dad Joke,icanhazdadjoke
Z82wXvsrrzd,"My friend keeps telling me ""Cheer up. You aren't stuck in a deep hole in the ground, filled with water.""
I know he means well.",Dad Joke,icanhazdadjoke
bxXLeqzP7wc,Americans can't switch from pounds to kilograms overnight. That would cause mass confusion.,Dad Joke,icanhazdadjoke
Lmjqzsr49pb,What did the Zen Buddist say to the hotdog vendor? Make me one with everything.,Dad Joke,icanhazdadjoke
scpGtcNJJBd,What do Alexander the Great and Winnie the Pooh have in common? Same middle name.,Dad Joke,icanhazdadjoke
eVKRZTKeiib,"A man is washing the car with his son. The son asks...... ""Dad, can’t you just use a sponge?""",Dad Joke,icanhazdadjoke
fNeVDI6USnb,"I made a playlist for hiking. It has music from Peanuts, The Cranberries, and Eminem. I call it my Trail Mix.",Dad Joke,icanhazdadjoke
7MRuzIYgaFd,"If a child refuses to sleep during nap time, are they guilty of resisting a rest?",Dad Joke,icanhazdadjoke
4TKukj3gyAd,"Yesterday, I accidentally swallowed some food coloring. The doctor says I’m okay, but I feel like I’ve dyed a little inside.",Dad Joke,icanhazdadjoke
W82EtW01wkb,What happens when you anger a brain surgeon? They will give you a piece of your mind.,Dad Joke,icanhazdadjoke
IeiyIRSnbxc,"I applied to be a doorman but didn't get the job due to lack of experience. That surprised me, I thought it was an entry level position.",Dad Joke,icanhazdadjoke
m3E69pbhaFd,"I gave all my dead batteries away today, free of charge.",Dad Joke,icanhazdadjoke
18Elj3EIYvc,I'll tell you what often gets over looked... garden fences.,Dad Joke,icanhazdadjoke
MCYLZ0wAsc,I saw a documentary on TV last night about how they put ships together.  It was rivetting.,Dad Joke,icanhazdadjoke
LRnGeVfiNe,Today a man knocked on my door and asked for a small donation towards the local swimming pool. I gave him a glass of water.,Dad Joke,icanhazdadjoke
6U0DIBAlbxc,"If at first you don't succeed, sky diving is not for you!",Dad Joke,icanhazdadjoke
3oG6UvX82g,Which is the fastest growing city in the world? Dublin',Dad Joke,icanhazdadjoke
DIeaUDlbUDd,“My Dog has no nose.” “How does he smell?” “Awful”,Dad Joke,icanhazdadjoke
WvHJJ61obFd,Why is the ocean always blue? Because the shore never waves back.,Dad Joke,icanhazdadjoke
WvsHlyszkyd,Why did the man put his money in the freezer? He wanted cold hard cash!,Dad Joke,icanhazdadjoke
MeqOZgV8MCd,"Every morning when I go out, I get hit by bicycle. Every morning!  It's a vicious cycle.",Dad Joke,icanhazdadjoke
0189hNRf2g,I'm tired of following my dreams. I'm just going to ask them where they are going and meet up with them later.,Dad Joke,icanhazdadjoke
N7pWvcxsHBd,What happens to a frog's car when it breaks down? It gets toad.,Dad Joke,icanhazdadjoke
82gqciGBdFd,"I used to be addicted to the hokey pokey, but I turned myself around.",Dad Joke,icanhazdadjoke
Dd2EY018Me,What do bees do after they are married? They go on a honeymoon.,Dad Joke,icanhazdadjoke
XgiydUKu4Ed,What do you call a fish wearing a bowtie? Sofishticated.,Dad Joke,icanhazdadjoke
7p41Lmbpjqc,What has three letters and starts with gas? A Car.,Dad Joke,icanhazdadjoke
6EdFBAsrcpb,How do you find Will Smith in the snow?  Look for fresh prints.,Dad Joke,icanhazdadjoke
d21DAXSCljb,How does a French skeleton say hello? Bone-jour.,Dad Joke,icanhazdadjoke
EBAsPfiNuzd,What did one plate say to the other plate? Dinner is on me!,Dad Joke,icanhazdadjoke
EYoz51DtHtc,What do computers and air conditioners have in common? They both become useless when you open windows.,Dad Joke,icanhazdadjoke
82wHlbaapzd,"Me: If humans lose the ability to hear high frequency volumes as they get older, can my 4 week old son hear a dog whistle?

Doctor: No, humans can never hear that high of a frequency no matter what age they are.

Me: Trick question... dogs can't whistle.",Dad Joke,icanhazdadjoke
i31LeNRuzAd,Why did the chicken get a penalty? For fowl play.,Dad Joke,icanhazdadjoke
0LuXvkq4Muc,"I knew I shouldn't steal a mixer from work, but it was a whisk I was willing to take.",Dad Joke,icanhazdadjoke
A5189xcFIBd,"""Dad, do you think it's going to snow this winter?"" ""I dont know, its all up in the air""",Dad Joke,icanhazdadjoke
99UDQZgyIBd,"Two satellites decided to get married. The wedding wasn't much, but the reception was incredible.",Dad Joke,icanhazdadjoke
SSCQCdi39Ed,Did you hear about the cheese factory that exploded in France? There was nothing left but de Brie.,Dad Joke,icanhazdadjoke
iq4hVD599pb,"Doctor you've got you help me, I'm addicted to twitter. Doctor: I don't follow you.",Dad Joke,icanhazdadjoke
6UnrOmrzImb,"What did the drummer name her twin daughters? Anna One, Anna Two...",Dad Joke,icanhazdadjoke
O7haxA5Tfxc,"Where do cats write notes?
Scratch Paper!",Dad Joke,icanhazdadjoke
caxscaMRnjb,Did you know the first French fries weren't actually cooked in France? They were cooked in Greece.,Dad Joke,icanhazdadjoke
AI6hiGtzAd,Where do bees go to the bathroom?  The BP station.,Dad Joke,icanhazdadjoke
8hFYojqz5h,Why don't skeletons ride roller coasters? They don't have the stomach for it.,Dad Joke,icanhazdadjoke
ucapjGQZTf,What do you call a pig that knows karate? A pork chop!,Dad Joke,icanhazdadjoke
DtcaMmWDImb,Why did Dracula lie in the wrong coffin? He made a grave mistake.,Dad Joke,icanhazdadjoke
9pjqj3gqWDd,"In my career as a lumberjack I cut down exactly 52,487 trees. I know because I kept a log.",Dad Joke,icanhazdadjoke
dp4Tfqciiib,"Got a new suit recently made entirely of living plants. I wasn’t sure at first, but it’s grown on me",Dad Joke,icanhazdadjoke
AXnrrcNmyAd,Why do bananas have to put on sunscreen before they go to the beach? Because they might peel!,Dad Joke,icanhazdadjoke
wcxHJBl3gFd,I am terrified of elevators. I’m going to start taking steps to avoid them.,Dad Joke,icanhazdadjoke
mO7hqWvsPCd,"My wife is on a tropical fruit diet, the house is full of stuff. It is enough to make a mango crazy.",Dad Joke,icanhazdadjoke
BAdU0DAlVvc,What do you call a dad that has fallen through the ice? A Popsicle.,Dad Joke,icanhazdadjoke
8prWvkOf2Ed,"What's the difference between a guitar and a fish? You can tune a guitar but you can't ""tuna"" fish!",Dad Joke,icanhazdadjoke
NRuHJYgaUDd,"How many hipsters does it take to change a lightbulb? Oh, it's a really obscure number. You've probably never heard of it.",Dad Joke,icanhazdadjoke
Ht49xX8xXDd,It's only a murder of crows if there's probable caws.,Dad Joke,icanhazdadjoke
JmjbxkGJBAd,"Egyptians claimed to invent the guitar, but they were such lyres.﻿",Dad Joke,icanhazdadjoke
szXDA59U0wc,I went on a date last night with a girl from the zoo. It was great. She’s a keeper.,Dad Joke,icanhazdadjoke
6MCYoGB5Tf,My sister bet me $15 that I couldn't build a car out of spaghetti. You should have seen the look on her face as I drove pasta.,Dad Joke,icanhazdadjoke
49xPmW82g,I went to a Foo Fighters Concert once... It was Everlong...,Dad Joke,icanhazdadjoke
HYgiVDAscFd,People are making apocalypse jokes like there’s no tomorrow.,Dad Joke,icanhazdadjoke
EIJmGY8Etrc,"Doctor: Do you want to hear the good news or the bad news?
Patient: Good news please.
Doctor: we're naming a disease after you.",Dad Joke,icanhazdadjoke
FlbUKuPZob,Have you ever seen fruit preserves being made? It's jarring.,Dad Joke,icanhazdadjoke
M7wPC5wPKBd,Did you hear the one about the guy with the broken hearing aid? Neither did he.,Dad Joke,icanhazdadjoke
KBsrz5ws4Ed,Why are fish easy to weigh? Because they have their own scales.,Dad Joke,icanhazdadjoke
ZoGQuXgV0ob,What do you call your friend who stands in a hole? Phil.,Dad Joke,icanhazdadjoke
xXg3LZLZDd,"*Reversing the car* ""Ah, this takes me back""",Dad Joke,icanhazdadjoke
4Elysrzs4wc,What's the difference between a rooster and a crow? A rooster can crow but a crow cannot rooster.,Dad Joke,icanhazdadjoke
2giGYLeiGe,Hear about the new restaurant called Karma? There’s no menu: You get what you deserve.,Dad Joke,icanhazdadjoke
Q7USCAXLZob,I wanted to be a tailor but I didn't suit the job,Dad Joke,icanhazdadjoke
M7ElyAQCAd,How was the snow globe feeling after the storm? A little shaken.,Dad Joke,icanhazdadjoke
3LmyXvsPfqc,I don't trust stairs. They're always up to something.,Dad Joke,icanhazdadjoke
F6M7ElOZTvc,what happens when you cross a sheep with a kangaroo ? A woolly jumper!,Dad Joke,icanhazdadjoke
ysHQZvcpbFd,"""Dad, I'm hungry."" Hello, Hungry. I'm Dad.",Dad Joke,icanhazdadjoke
xXvzXga21wc,How do locomotives know where they're going? Lots of training,Dad Joke,icanhazdadjoke
21DQnbaaxc,Whoever invented the knock-knock joke should get a no bell prize.,Dad Joke,icanhazdadjoke
FImyA5EIBAd,"Did you hear about the kidnapping at school? It's ok, he woke up.",Dad Joke,icanhazdadjoke
X8pWSKJRZg,What does a clock do when it's hungry? It goes back four seconds!,Dad Joke,icanhazdadjoke
Tvcah31oWvc,What do you call a fashionable lawn statue with an excellent sense of rhythmn? A metro-gnome,Dad Joke,icanhazdadjoke
ItWSnbUfVnb,Why did the teddy bear say “no” to dessert? Because she was stuffed.,Dad Joke,icanhazdadjoke
iGlOClqrrrc,I dreamed about drowning in an ocean made out of orange soda last night. It took me a while to work out it was just a Fanta sea.,Dad Joke,icanhazdadjoke
CdUnOKeiqzd,which flower is most fierce? Dandelion,Dad Joke,icanhazdadjoke
YvkV8xXnjyd,Why did the cowboy have a weiner dog? Somebody told him to get a long little doggy.,Dad Joke,icanhazdadjoke
daaUfibh,Why was the big cat disqualified from the race? Because it was a cheetah.,Dad Joke,icanhazdadjoke
t4MJRuXDIe,Why do you never see elephants hiding in trees? Because they're so good at it.,Dad Joke,icanhazdadjoke
ozsPmORZvzd,"A bartender broke up with her boyfriend, but he kept asking her for another shot.",Dad Joke,icanhazdadjoke
YLm39E6pjqc,What do vegetarian zombies eat? Grrrrrainnnnnssss.,Dad Joke,icanhazdadjoke
vPuzAd299pb,How come a man driving a train got struck by lightning? He was a good conductor.,Dad Joke,icanhazdadjoke
Zg31orrz5Ed,I was shocked when I was diagnosed as colorblind... It came out of the purple.,Dad Joke,icanhazdadjoke
official_0,"If you put a million monkeys at a million keyboards, one of them will eventually write a Java program the rest of them will write Perl",programming,official_joke_api
official_1,What is the least spoken language in the world? Sign Language,general,official_joke_api
official_2,Why don't skeletons fight each other? They don't have the guts.,general,official_joke_api
official_4,How many programmers does it take to change a lightbulb? None that's a hardware problem,programming,official_joke_api
official_5,"Hey, dad, did you get a haircut? No, I got them all cut.",general,official_joke_api
official_7,Why didn't the skeleton go for prom? Because it had nobody.,general,official_joke_api
official_8,"What's the difference between a guitar and a fish? You can tune a guitar but you can't ""tuna""fish!",general,official_joke_api
official_9,"How does a train eat? It goes chew, chew",general,official_joke_api
official_10,Why did the programmer's wife leave him? He didn't know how to commit.,programming,official_joke_api
official_11,What musical instrument is found in the bathroom? A tuba toothpaste.,general,official_joke_api
official_14,What do you call an elephant that doesn’t matter? An irrelephant.,general,official_joke_api
official_17,Why couldn't the bicycle stand up by itself? It was two-tired.,general,official_joke_api
official_18,Why are mummys scared of vacation? They're afraid to unwind.,general,official_joke_api
official_19,Why did the developer go broke buying Bitcoin? He kept calling it bytecoin and didn't get any.,programming,official_joke_api
official_20,How do you find Will Smith in the snow? Look for fresh prints.,general,official_joke_api
official_21,"A grocery store cashier asked if I would like my milk in a bag. I told her 'No, thanks. The carton works fine.'",general,official_joke_api
official_22,"What did the spaghetti say to the other spaghetti? Pasta la vista, baby!",general,official_joke_api
official_23,What kind of bagel can fly? A plain bagel.,general,official_joke_api
official_25,"What is a centipedes's favorite Beatle song? I want to hold your hand, hand, hand, hand...",general,official_joke_api
official_28,What do you call a bee that can't make up its mind? A maybe.,general,official_joke_api
official_29,"3 SQL statements walk into a NoSQL bar. Soon, they walk out They couldn't find a table.",programming,official_joke_api
official_35,What do you call a cow with no legs? Ground beef!,general,official_joke_api
official_38,did you know the first French fries weren't cooked in France? they were cooked in Greece,general,official_joke_api
official_40,"A ham sandwhich walks into a bar and orders a beer. The bartender says... I'm sorry, we don't serve food here",general,official_joke_api
official_43,What do you call a bear with no teeth? A gummy bear!,general,official_joke_api
official_44,How do you make holy water? You boil the hell out of it,general,official_joke_api
official_45,What do you call fake spaghetti? An impasta.,general,official_joke_api
official_46,While I was sleeping my friends decided to write math equations on me. You should have seen the expression on my face when I woke up.,general,official_joke_api
official_49,"I got hit in the head by a soda can, but it didn't hurt that much... It was a soft drink.",general,official_joke_api
official_51,Why is peter pan always flying? Because he neverlands,general,official_joke_api
official_52,I just watched a documentary about beavers. It was the best dam show I ever saw,general,official_joke_api
official_54,Why did the programmer bring a broom to work? To clean up all the bugs.,programming,official_joke_api
official_56,What happens to a frog's car when it breaks down? It gets toad away,general,official_joke_api
official_57,How do you comfort a designer? You give them some space... between the elements.,programming,official_joke_api
official_62,What do you call a singing Laptop? A Dell,general,official_joke_api
official_64,What biscuit does a short person like? Shortbread. ,general,official_joke_api
official_66,Did you hear about the crime in the parking garage? It was wrong on so many levels.,general,official_joke_api
official_67,How do you check if a webpage is HTML5? Try it out on Internet Explorer,programming,official_joke_api
official_74,Did you hear about the two silk worms in a race? It ended in a tie.,general,official_joke_api
official_75,What do you get when you cross a React developer with a mathematician? A function component.,programming,official_joke_api
official_78,What do you call a monkey in a mine field? A babooooom!,general,official_joke_api
official_80,Why did the developer go broke? They kept spending all their cache.,programming,official_joke_api
official_81,I was gonna tell you a joke about UDP... ...but you might not get it.,programming,official_joke_api
official_85,How do you make a tissue dance? You put a little boogie on it.,general,official_joke_api
official_87,Why don't React developers like nature? They prefer the virtual DOM.,programming,official_joke_api
official_88,Have you ever heard of a music group called Cellophane? They mostly wrap.,general,official_joke_api
official_90,"What's the best thing about a Boolean? Even if you're wrong, you're only off by a bit.",programming,official_joke_api
official_95,Where does batman go to the bathroom? The batroom.,general,official_joke_api
official_96,"A weasel walks into a bar. The bartender says, ""Wow, I've never served a weasel before. What can I get for you?"" Pop,goes the weasel.",general,official_joke_api
official_97,Why do bees hum? Because they don't know the words.,general,official_joke_api
official_102,To understand what recursion is... You must first understand what recursion is,programming,official_joke_api
official_103,Why do choirs keep buckets handy? So they can carry their tune,general,official_joke_api
official_104,"Can I watch the TV? Yes, but don’t turn it on.",general,official_joke_api
official_108,Why are “Dad Jokes” so good? Because the punchline is apparent.,general,official_joke_api
official_110,What did Michael Jackson name his denim store? Billy Jeans!,general,official_joke_api
official_111,Who did the wizard marry? His ghoul-friend,general,official_joke_api
official_113,Did you hear about the hungry clock? It went back four seconds.,general,official_joke_api
official_116,Why did the private classes break up? Because they never saw each other.,programming,official_joke_api
official_122,What do you call an old snowman? Water.,general,official_joke_api
official_123,Why did the cookie cry? Because his mother was a wafer so long,general,official_joke_api
official_126,"My older brother always tore the last pages of my comic books, and never told me why. I had to draw my own conclusions.",general,official_joke_api
official_127,What goes after USA? USB.,programming,official_joke_api
official_128,"What do you do when you see a space man? Park your car, man.",general,official_joke_api
official_132,What is the most used language in programming? Profanity.,programming,official_joke_api
official_133,An IPv6 packet is walking out of the house. He goes nowhere.,programming,official_joke_api
official_135,How many kids with ADD does it take to change a lightbulb? Let's go ride bikes!,general,official_joke_api
official_136,How does a dyslexic poet write? Inverse.,general,official_joke_api
official_138,I couldn't get a reservation at the library... They were fully booked.,general,official_joke_api
official_139,What do you call a computer mouse that swears a lot? A cursor!,programming,official_joke_api
official_141,What is the leading cause of dry skin? Towels,general,official_joke_api
official_143,"A SQL query walks into a bar, walks up to two tables and asks... 'Can I join you?'",programming,official_joke_api
official_144,Why did the developer go to therapy? They had too many unresolved issues.,programming,official_joke_api
official_146,What's the best time to go to the dentist? Tooth hurty.,general,official_joke_api
official_148,A termite walks into a bar and says... 'Where is the bar tended?',general,official_joke_api
official_151,Why did the chicken cross the playground? To get to the other slide.,general,official_joke_api
official_157,"What’s the advantage of living in Switzerland? Well, the flag is a big plus.",general,official_joke_api
official_160,What kind of tree fits in your hand? A palm tree!,general,official_joke_api
official_162,What does the mermaid wear to math class? Algae-bra.,general,official_joke_api
official_163,"A programmer puts two glasses on his bedside table before going to sleep. A full one, in case he gets thirsty, and an empty one, in case he doesn’t.",programming,official_joke_api
official_164,"Want to hear my pizza joke? Never mind, it's too cheesy.",general,official_joke_api
official_165,Why did the invisible man turn down the job offer? He couldn't see himself doing it,general,official_joke_api
official_167,What did the fish say when it hit the wall? Dam.,general,official_joke_api
official_172,"Why can't you use ""Beef stew""as a password? Because it's not stroganoff.",general,official_joke_api
official_178,The punchline often arrives before the set-up. Do you know the problem with UDP jokes?,programming,official_joke_api
official_181,Why do programmers prefer dark chocolate? Because it's bitter like their code.,programming,official_joke_api
official_184,What do you call a factory that sells passable products? A satisfactory,general,official_joke_api
official_185,A user interface is like a joke. If you have to explain it then it is not that good.,programming,official_joke_api
official_186,"What's the best thing about Switzerland? I don't know, but their flag is a big plus.",general,official_joke_api
official_187,What does a pirate pay for his corn? A buccaneer!,general,official_joke_api
official_188,Why was the developer always calm? Because they knew how to handle exceptions.,general,official_joke_api
official_194,Why do Java programmers wear glasses? Because they don't C#.,programming,official_joke_api
official_196,Where did the API go to eat? To the RESTaurant.,programming,official_joke_api
